CASRN,EndPt,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
83_41_0,NRB,10.379537037037037,-0.3587962962962963,10.379537037037037,0.19907407407407418,0.45584159241690747,151.165,142.093,151.063328528,58,0,0.2720575142043234,-0.2583007965757644,0.2720575142043234,0.2583007965757644,1.3636363636363635,2.0,2.4545454545454546,3.273580821537543,294.14357423078934,8.430721420318147,6.495760983996561,6.495760983996561,5.12589765768623,3.332772105276383,3.332772105276383,2.4761463210864534,2.4761463210864534,1.7727331707743792,1.7727331707743792,0.9333964727461078,0.9333964727461078,-1.38,275.36360378350537,7.723950103950105,2.6981307613188696,1.3676066560376277,64.81426307078998,0.0,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,12.13273413692322,19.410925891078243,11.629818560158606,4.923311048817671,4.923311048817671,5.687386274683562,0.0,0.0,0.0,13.847474399381248,0.0,39.44032245754439,0.0,0.0,0.0,5.687386274683562,0.0,0.0,4.923311048817671,0.0,23.96179266814682,11.126902983393991,18.19910120538483,0.0,0.0,0.0,43.14,0.0,10.114318268765572,0.0,10.610697323501233,0.0,11.126902983393991,6.06636706846161,12.990104268152233,12.990104268152233,0.0,0.0,0.0,0.0,10.020740740740742,10.379537037037037,1.9043518518518523,0.0,5.074537037037037,0.0,3.620833333333333,0.0,0.25,11,0,3,0,0,0,1,0,1,2,0,3,1,0,0,0,1,2.21164,42.57040000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99_09_2,NRB,10.103148148148147,-0.4758333333333331,10.103148148148147,0.0277777777777779,0.35954360900709126,138.126,132.07799999999997,138.042927432,52,0,0.27098245050641295,-0.3985247880942554,0.3985247880942554,0.27098245050641295,1.5,2.2,2.6,3.069899265759275,259.67965837655686,7.560477932315068,5.150461522375813,5.150461522375813,4.698377302757663,2.698797509060822,2.698797509060822,1.8520963318594916,1.8520963318594916,1.0810290566893637,1.0810290566893637,0.638360715984689,0.638360715984689,-1.58,178.19278742290373,6.538764845605701,2.344994095834573,1.2226169416633605,57.42426953900948,5.733667477162185,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,6.06636706846161,6.06636706846161,17.820120411606784,4.923311048817671,4.923311048817671,11.374772549367124,0.0,0.0,0.0,0.0,5.733667477162185,34.37978654261201,0.0,0.0,5.733667477162185,11.374772549367124,0.0,0.0,4.923311048817671,0.0,10.114318268765572,0.0,24.26546827384644,0.0,0.0,0.0,69.16,4.923311048817671,10.114318268765572,0.0,5.687386274683562,5.687386274683562,0.0,12.13273413692322,12.13273413692322,0.0,0.0,5.733667477162185,0.0,0.0,9.627314814814813,10.103148148148147,5.7310185185185185,0.0,5.871851851851852,0.0,0.0,0.0,0.0,10,2,4,0,0,0,1,0,1,3,1,4,1,0,0,0,1,1.177,37.50880000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88_74_4,NRB,10.147314814814814,-0.5046296296296298,10.147314814814814,0.03935185185185164,0.35954360900709126,138.126,132.07799999999997,138.042927432,52,0,0.29160098401690615,-0.3931676875151401,0.3931676875151401,0.29160098401690615,1.4,2.0,2.4,3.1529414466808685,259.67965837655686,7.560477932315068,5.150461522375813,5.150461522375813,4.71521405516327,2.704780573204529,2.704780573204529,1.8159255101855887,1.8159255101855887,1.1334509714193048,1.1334509714193048,0.6537975440291656,0.6537975440291656,-1.58,182.2382192735223,6.538764845605701,2.344994095834573,1.0471974342629837,57.42426953900948,5.733667477162185,5.687386274683562,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,12.13273413692322,6.06636706846161,6.06636706846161,4.923311048817671,4.923311048817671,11.374772549367124,0.0,0.0,0.0,0.0,5.733667477162185,34.37978654261201,0.0,0.0,5.733667477162185,11.374772549367124,0.0,0.0,4.923311048817671,0.0,10.114318268765572,0.0,24.26546827384644,0.0,0.0,0.0,69.16,4.923311048817671,10.114318268765572,0.0,11.374772549367124,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,5.733667477162185,0.0,0.0,9.642685185185185,10.147314814814814,5.441851851851853,0.0,6.101481481481481,0.0,0.0,0.0,0.0,10,2,4,0,0,0,1,0,1,3,1,4,1,0,0,0,1,1.177,37.50880000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25321_14_6,NRB,10.310925925925925,-0.6527777777777777,10.310925925925925,0.2576851851851849,0.5150434173626992,182.135,176.087,182.032756672,68,0,0.2760667554590684,-0.25830583475435803,0.2760667554590684,0.25830583475435803,1.0,1.3846153846153846,1.6923076923076923,3.263407613099896,342.50533357431954,10.008071689507773,6.759471160424247,6.759471160424247,6.002907755397974,3.409561146409058,3.409561146409058,2.5409803207462653,2.5409803207462653,1.468511045697758,1.468511045697758,0.953860901475013,0.953860901475013,-1.9799999999999998,652.2176544124537,9.110744101633394,3.176550566473556,1.9847549091464536,73.10229667889317,0.0,0.0,0.0,0.0,11.374772549367124,0.0,20.228636537531145,0.0,0.0,0.0,0.0,12.487188691387619,12.13273413692322,15.912989166096953,9.846622097635342,11.374772549367124,0.0,0.0,0.0,6.923737199690624,0.0,43.99118923461297,0.0,0.0,0.0,11.374772549367124,0.0,0.0,9.846622097635342,0.0,27.15237373722177,5.563451491696996,18.19910120538483,0.0,0.0,0.0,86.28,9.846622097635342,20.228636537531145,0.0,11.374772549367124,5.563451491696996,6.06636706846161,12.13273413692322,6.923737199690624,0.0,0.0,0.0,0.0,0.0,19.316296296296294,20.62185185185185,-0.014537037037036349,0.0,3.5069444444444446,0.0,1.5694444444444444,0.0,0.14285714285714285,13,0,6,0,0,0,1,0,1,4,0,6,2,0,0,0,1,1.81142,44.487800000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610_39_9,NRB,10.379537037037037,-0.7662962962962965,10.379537037037037,0.46759259259259234,0.5150434173626992,182.135,176.087,182.032756672,68,0,0.3457937497117952,-0.25808732695395736,0.3457937497117952,0.25808732695395736,1.0769230769230769,1.6153846153846154,2.076923076923077,3.348659071315219,374.75533357431954,10.008071689507773,6.759471160424247,6.759471160424247,6.019744507803582,3.4155442105527656,3.4155442105527656,2.5063882287490835,2.5063882287490835,1.5243088588843587,1.5243088588843587,0.9340892698558284,0.9340892698558284,-1.9799999999999998,665.6591815640331,9.110744101633394,3.176550566473556,1.7815394056397549,73.10229667889317,0.0,0.0,0.0,0.0,0.0,11.374772549367124,20.228636537531145,0.0,0.0,0.0,6.06636706846161,12.487188691387619,12.13273413692322,9.846622097635342,9.846622097635342,11.374772549367124,0.0,0.0,0.0,6.923737199690624,0.0,43.99118923461297,0.0,0.0,0.0,11.374772549367124,0.0,0.0,9.846622097635342,0.0,27.15237373722177,5.563451491696996,18.19910120538483,0.0,0.0,0.0,86.28,21.221394647002466,20.228636537531145,0.0,0.0,5.563451491696996,6.06636706846161,12.13273413692322,6.923737199690624,0.0,0.0,0.0,0.0,0.0,19.19305933484505,20.718151927437642,-0.32138888888888784,0.0,3.774537037037037,0.0,1.635640589569161,0.0,0.14285714285714285,13,0,6,0,0,0,1,0,1,4,0,6,2,0,0,0,1,1.81142,44.487800000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81_15_2,NRB,11.310559334845049,-0.907286470143613,11.310559334845049,0.09898148148148089,0.6208885983122052,297.267,282.147,297.0960852,114,0,0.2893047528485226,-0.25828486922750676,0.2893047528485226,0.25828486922750676,0.7142857142857143,1.0,1.1904761904761905,4.1661356749356,618.9322144833628,16.696152422706632,12.291130529283054,12.291130529283054,9.407477288111819,6.016265508260271,6.016265508260271,5.6921497485050825,5.6921497485050825,3.192149748505081,3.192149748505081,2.433412038277672,2.433412038277672,-2.58,16667.649802452925,16.4742888165038,5.075467331995933,2.665530512059568,119.57998297337599,0.0,16.690354475090988,0.0,0.0,17.062158824050687,0.0,30.342954806296717,0.0,0.0,0.0,20.771211599071872,13.847474399381248,5.41499046939678,14.769933146453013,14.769933146453013,17.062158824050687,0.0,0.0,0.0,40.0336764678499,0.0,47.0333092813877,0.0,0.0,0.0,17.062158824050687,0.0,0.0,14.769933146453013,5.41499046939678,44.190429205677965,37.46156607416286,0.0,0.0,0.0,0.0,129.42000000000002,37.24708243990048,30.342954806296717,0.0,16.690354475090988,0.0,0.0,13.847474399381248,20.771211599071872,0.0,0.0,0.0,0.0,0.0,31.319831349206346,33.73469246031746,-3.052147581254722,0.0,0.0,0.0,7.247623771730914,0.0,0.5,21,0,9,0,0,0,1,0,1,6,0,9,3,0,0,0,1,3.325540000000003,74.57920000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100_25_4,NRB,10.117781557067271,-0.6074149659863943,10.117781557067271,0.15222222222222181,0.49411926294389913,168.10799999999995,164.07599999999996,168.017106608,62,0,0.269429190579248,-0.258309581839723,0.269429190579248,0.258309581839723,0.8333333333333334,1.0833333333333333,1.25,3.006149833729547,285.8248996548373,9.137828201504695,5.836821429613872,5.836821429613872,5.6090609052806215,2.9988775438860986,2.9988775438860986,2.0306173496644195,2.0306173496644195,1.2713462644821731,1.2713462644821731,0.6960646471210465,0.6960646471210465,-1.9799999999999998,473.955341085275,8.119800399201598,2.9516118607817234,1.5400100997348818,66.73735456449656,0.0,0.0,0.0,0.0,11.374772549367124,0.0,20.228636537531145,0.0,0.0,0.0,0.0,0.0,24.26546827384644,9.846622097635342,9.846622097635342,11.374772549367124,0.0,0.0,0.0,0.0,0.0,44.49410481137758,0.0,0.0,0.0,11.374772549367124,0.0,0.0,9.846622097635342,0.0,20.228636537531145,0.0,24.26546827384644,0.0,0.0,0.0,86.28,9.846622097635342,20.228636537531145,0.0,11.374772549367124,0.0,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.020733182161756,20.235563114134543,-0.30444444444444363,0.0,4.381481481481481,0.0,0.0,0.0,0.0,12,0,6,0,0,0,1,0,1,4,0,6,2,0,0,0,1,1.503,39.75080000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131_72_6,NRB,11.814621605797202,-0.7653013196019147,11.814621605797202,0.21602636579323065,0.14316426010138986,364.3980000000001,340.206,364.16343648799995,142,0,0.3355670520528221,-0.4156641232831539,0.4156641232831539,0.3355670520528221,1.1923076923076923,1.8846153846153846,2.423076923076923,3.33489511476699,699.1668880403317,19.68986996538249,15.266202185663964,15.266202185663964,12.310968167888424,8.625322525467848,8.625322525467848,6.06894716172818,6.06894716172818,4.0173412947125025,4.0173412947125025,2.641827345770229,2.641827345770229,-2.7700000000000005,343528.2677779881,21.273047783039175,10.272957290937095,5.944744088210401,151.70212423462223,4.736862953800049,0.0,0.0,5.749511833283905,5.687386274683562,11.656691562635412,20.228636537531145,4.794537184071822,0.0,0.0,45.60678099791916,19.262464868778025,17.705838666992488,15.912989166096953,19.37802223550721,17.344077837318974,0.0,0.0,0.0,58.793225759863304,0.0,50.07686237981912,0.0,5.749511833283905,4.736862953800049,11.374772549367124,5.749511833283905,0.0,15.815927385587191,4.794537184071822,20.228636537531145,64.3566772515603,24.284774350590983,0.0,0.0,0.0,112.58000000000001,27.190699934954313,25.023173721602966,0.0,11.6674178794453,11.984273114623004,37.82567366699953,12.142387175295491,6.923737199690624,6.923737199690624,6.923737199690624,4.736862953800049,5.171724615772234,0.0,32.90007076081886,22.533438887951874,-0.6614318783068778,-1.1995927629035485,2.0846597064751826,7.313341724101277,5.524455612757658,0.0,0.5,26,0,8,0,0,0,1,0,1,6,0,8,10,0,0,0,1,5.058400000000005,97.37380000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
98_95_3,NRB,10.006481481481481,-0.4166666666666665,10.006481481481481,0.13657407407407463,0.4200757446342405,123.11099999999996,118.07099999999998,123.0320284,46,0,0.2689216270439583,-0.2583096384435056,0.2689216270439583,0.2583096384435056,1.2222222222222223,1.7777777777777777,2.111111111111111,2.981454614041131,207.5576620543373,6.69023444431199,4.650461522375814,4.650461522375814,4.304530452640311,2.4994387719430495,2.4994387719430495,1.5926589440218357,1.5926589440218357,0.967012110859851,0.967012110859851,0.5497102281601604,0.5497102281601604,-1.38,129.22533870330605,5.751233595800525,2.2593342006647616,1.2528322001978998,52.08437884199676,0.0,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,18.19910120538483,0.0,12.13273413692322,4.923311048817671,4.923311048817671,5.687386274683562,0.0,0.0,0.0,0.0,0.0,40.44615361107362,0.0,0.0,0.0,5.687386274683562,0.0,0.0,4.923311048817671,0.0,10.114318268765572,0.0,30.33183534230805,0.0,0.0,0.0,43.14,4.923311048817671,10.114318268765572,0.0,5.687386274683562,0.0,0.0,12.13273413692322,18.19910120538483,0.0,0.0,0.0,0.0,0.0,9.589814814814815,10.006481481481481,0.13657407407407463,0.0,7.933796296296296,0.0,0.0,0.0,0.0,9,0,3,0,0,0,1,0,1,2,0,3,1,0,0,0,1,1.5948,33.0964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100_01_6,NRB,10.07696523053666,-0.4588888888888887,10.07696523053666,0.0640740740740744,0.35954360900709126,138.126,132.07799999999997,138.042927432,52,0,0.26907480043028903,-0.3987220829005813,0.3987220829005813,0.26907480043028903,1.3,1.8,2.2,3.003400684579818,242.4296583765568,7.560477932315068,5.150461522375813,5.150461522375813,4.698377302757663,2.698797509060822,2.698797509060822,1.8486420081655432,1.8486420081655432,1.1039066450341708,1.1039066450341708,0.5960379688459543,0.5960379688459543,-1.58,180.91251467537336,6.538764845605701,2.344994095834573,1.2226169416633605,57.42426953900948,5.733667477162185,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,0.0,12.13273413692322,17.820120411606784,4.923311048817671,4.923311048817671,11.374772549367124,0.0,0.0,0.0,0.0,5.733667477162185,34.37978654261201,0.0,0.0,5.733667477162185,11.374772549367124,0.0,0.0,4.923311048817671,0.0,10.114318268765572,0.0,24.26546827384644,0.0,0.0,0.0,69.16,4.923311048817671,10.114318268765572,0.0,5.687386274683562,5.687386274683562,0.0,24.26546827384644,0.0,0.0,0.0,5.733667477162185,0.0,0.0,9.618076341647772,10.07696523053666,5.901254724111867,0.0,5.737037037037037,0.0,0.0,0.0,0.0,10,2,4,0,0,0,1,0,1,3,1,4,1,0,0,0,1,1.177,37.508800000000015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_28_5,NRB,10.219537037037037,-0.886574074074074,10.219537037037037,0.4263888888888887,0.5485201907500785,184.107,180.075,184.012021228,68,0,0.31706272126633983,-0.5020866322914874,0.5020866322914874,0.31706272126633983,1.1538461538461537,1.7692307692307692,2.230769230769231,3.267052212361692,375.287402549959,10.008071689507773,6.206684755924204,6.206684755924204,6.019744507803581,3.1391510083027443,3.1391510083027443,2.187236849306618,2.187236849306618,1.3665121090284869,1.3665121090284869,0.7716227756934877,0.7716227756934877,-2.18,675.8157080696649,8.912421441774493,3.052359620957006,1.6954530023794976,71.53158831669258,5.106527394840706,0.0,5.749511833283905,0.0,5.687386274683562,5.687386274683562,20.228636537531145,0.0,0.0,0.0,0.0,6.06636706846161,6.06636706846161,15.912989166096953,14.953149492476047,11.374772549367124,0.0,0.0,0.0,0.0,0.0,38.42773774291597,0.0,5.749511833283905,0.0,11.374772549367124,5.749511833283905,0.0,14.953149492476047,0.0,20.228636537531145,0.0,18.19910120538483,0.0,0.0,0.0,106.51000000000002,26.97090648028637,20.228636537531145,0.0,0.0,6.06636706846161,12.13273413692322,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,18.749945200302342,29.330795540438398,-1.0984259259259255,-0.5874074074074065,2.6050925925925927,0.0,0.0,0.0,0.0,13,1,7,0,0,0,1,0,1,5,1,7,2,0,0,0,1,1.2086000000000003,41.41560000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88_89_1,NRB,10.37175925925926,-1.2077777777777776,10.37175925925926,0.4467592592592591,0.60162696436169,229.10399999999998,226.07999999999998,228.997099436,84,0,0.3244239918763463,-0.4973069307112213,0.4973069307112213,0.3244239918763463,0.875,1.25,1.5,3.5727545380551327,461.8906850873485,12.455665446700477,7.393044663162263,7.393044663162263,7.341111712849499,3.644572844389501,3.644572844389501,2.6039576661057193,2.6039576661057193,1.6586547419480502,1.6586547419480502,0.9735105054828885,0.9735105054828885,-2.7800000000000007,2479.518361954911,11.295642965204236,3.762656887002614,1.842487219526061,86.18456403919237,5.106527394840706,0.0,0.0,0.0,11.436898107967467,11.374772549367124,30.342954806296717,0.0,0.0,0.0,0.0,0.0,0.0,26.902667283376232,19.876460541293717,17.062158824050687,0.0,0.0,0.0,0.0,0.0,42.475688943219936,0.0,5.749511833283905,0.0,17.062158824050687,5.749511833283905,0.0,19.876460541293717,0.0,30.342954806296717,0.0,12.13273413692322,0.0,0.0,0.0,149.65000000000003,37.58160380378761,30.342954806296717,0.0,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,27.76874149659864,40.21403628117913,-3.0018518518518515,-1.2077777777777776,0.8935185185185184,0.0,0.0,0.0,0.0,16,1,10,0,0,0,1,0,1,7,1,10,3,0,0,0,1,1.1168000000000005,48.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99_08_1,NRB,10.158703703703704,-0.39583333333333304,10.158703703703704,0.1527777777777779,0.4379118656914492,137.138,130.082,137.047678464,52,0,0.26918728708782313,-0.25830949470105513,0.26918728708782313,0.25830949470105513,1.5,2.2,2.6,3.069899265759275,257.53794892648057,7.560477932315068,5.5731112531861875,5.5731112531861875,4.698377302757663,2.910122374466009,2.910122374466009,2.0961132677157845,2.0961132677157845,1.2124749124551655,1.2124749124551655,0.7415329390067295,0.7415329390067295,-1.38,178.19278742290373,6.7360092807424605,2.4731969036707446,1.3128403334329586,58.44932095639337,0.0,0.0,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,12.13273413692322,12.487188691387619,12.13273413692322,4.923311048817671,4.923311048817671,5.687386274683562,0.0,0.0,0.0,6.923737199690624,0.0,39.943238034309005,0.0,0.0,0.0,5.687386274683562,0.0,0.0,4.923311048817671,0.0,17.038055468456196,5.563451491696996,24.26546827384644,0.0,0.0,0.0,43.14,4.923311048817671,10.114318268765572,0.0,5.687386274683562,0.0,5.563451491696996,6.06636706846161,12.13273413692322,12.990104268152233,0.0,0.0,0.0,0.0,9.762870370370372,10.158703703703704,1.0640740740740744,0.0,6.5212962962962955,0.0,1.8263888888888888,0.0,0.14285714285714285,10,0,3,0,0,0,1,0,1,2,0,3,1,0,0,0,1,1.90322,37.83340000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_30_6,NRB,10.78185941043084,0.7626851851851852,10.78185941043084,0.7626851851851852,0.5580974069537384,198.225,188.14499999999995,198.07931294,74,0,0.06846305232472286,-0.19749304899610073,0.19749304899610073,0.06846305232472286,0.7333333333333333,1.1333333333333333,1.4666666666666666,2.3775033169366506,388.38981176779873,10.510225400620904,8.076178173360038,8.076178173360038,7.41501490017253,4.651154986380933,4.651154986380933,3.064551374841337,3.064551374841337,2.0831758558797024,2.0831758558797024,1.3817448430317587,1.3817448430317587,-2.1599999999999993,4283.695391696777,9.3971519262254,4.371400189024512,2.0171091392279625,87.91319900022982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.008912523954532,4.907065243988282,36.39820241076966,24.26546827384644,0.0,16.660657270329832,0.0,11.374772549367124,0.0,0.0,5.2858847209627084,0.0,5.008912523954532,65.57073592860438,0.0,0.0,5.008912523954532,11.374772549367124,0.0,0.0,0.0,0.0,4.907065243988282,0.0,65.9495554055788,0.0,0.0,0.0,32.67,0.0,4.907065243988282,0.0,0.0,0.0,11.374772549367124,5.008912523954532,0.0,60.6636706846161,5.2858847209627084,0.0,0.0,0.0,10.78185941043084,4.372962962962963,1.5253703703703705,0.0,18.65314058956916,0.0,0.0,0.0,0.0,15,0,3,0,0,0,2,0,2,2,0,3,3,0,0,0,2,3.5061000000000018,60.81800000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
