,TargetID,TargetName,SMILES,AnalogSeriesID,pKi
1741,CHEMBL264,Histamine H3 receptor,CC(C)N1CCN(CC1)C(=O)c2csc(n2)CNCCOC,17629,6.45
1742,CHEMBL264,Histamine H3 receptor,CC(C)N1CCN(CC1)CCC#Cc2ccc(c(c2)CNC)Oc3ccc(cc3)SC,4887,7.51
1743,CHEMBL264,Histamine H3 receptor,CC(C)N1CCN(CC1)CCCCc2ccc(c(c2)CNC)Oc3ccc(cc3)SC,17447,8.28
1744,CHEMBL264,Histamine H3 receptor,CC(C)N1CCN(CC1)CCCOc2ccc3c(c2)CN(CC3c4ccc(cc4)OC)C,8734,8.01
1745,CHEMBL264,Histamine H3 receptor,CC(C)N1CCN(CC1)Cc2ccc(cc2)C#CCCN3CCCCC3,23105,9.06
1746,CHEMBL264,Histamine H3 receptor,CC(C)N1CCN(CC1)c2ccc(cc2)c3ccc(=O)n(n3)C,2680,6.96
1747,CHEMBL264,Histamine H3 receptor,CC(C)N1CCN(CC1)c2ccc3ccccc3n2,5075,8.17
1748,CHEMBL264,Histamine H3 receptor,CC(C)N1CCN(CC1=O)CCC#Cc2ccc(c(c2)CNC)Oc3ccc(cc3)SC,4887,5.73
1749,CHEMBL264,Histamine H3 receptor,CC(C)N1CCOC(C1)COc2ccc(cc2)CN3CCOCC3,21632,7.31
1750,CHEMBL264,Histamine H3 receptor,CC(C)N1CCOC(C1)COc2cccc(c2)CN3CCOCC3,3251,6.99
1751,CHEMBL264,Histamine H3 receptor,CC(C)N1CCOC(C1)COc2ccccc2,24103,5.32
1752,CHEMBL264,Histamine H3 receptor,CC(C)N1CCc2ccc(cc2C1)OCCCN3CCCCC3,5757,9.77
1753,CHEMBL264,Histamine H3 receptor,CC(C)N1CCc2ccc(cc2CC1)OCCCN3CCCCC3,23333,9.14
1754,CHEMBL264,Histamine H3 receptor,CC(C)N1CCc2ccc(cc2CC1)OCc3ccccc3,3940,7.7
1755,CHEMBL264,Histamine H3 receptor,CC(C)NC(=O)N1CCCc2cc(ccc2C1)OCCCN3CCCCC3,8035,7.77
1756,CHEMBL264,Histamine H3 receptor,CC(C)NC(=O)N1CCc2ccc(cc2C1)OCCCN3CCCCC3,5757,8.31
1757,CHEMBL264,Histamine H3 receptor,CC(C)NC(=O)N1CCc2ccc(cc2CC1)OCCCN3CCCCC3,23333,7.37
1758,CHEMBL264,Histamine H3 receptor,CC(C)NC(=O)c1ccc(cc1)c2ccc3c(c2)CCN(C3=O)CCN4CCCC4,1946,8.72
1759,CHEMBL264,Histamine H3 receptor,CC(C)NC(=O)c1ccc(nc1)Oc2ccc3c(c2)CCN(CC3)C4CCC4,9510,9.9
1760,CHEMBL264,Histamine H3 receptor,CC(C)NCCCCCc1c[nH]cn1,1508,7.9
1761,CHEMBL264,Histamine H3 receptor,CC(C)NCCCCc1c[nH]cn1,11545,7.1
1762,CHEMBL264,Histamine H3 receptor,CC(C)S(=O)(=O)N1CCC(CC1)Oc2ccc3c(c2)CCC4(O3)CCN(CC4)C5CCC5,19953,8.15
1763,CHEMBL264,Histamine H3 receptor,CC(C)c1cc(nc(n1)N)N2CCC(C2)N,11850,5.98
1764,CHEMBL264,Histamine H3 receptor,CC(C)c1cc2c(c(nc(n2)N)N3CC(C3)NC)nc1,13143,6.08
1765,CHEMBL264,Histamine H3 receptor,CC(C)c1cc2c(c(nc(n2)N)N3CCC(C3)NC)nc1,13143,6.84
1766,CHEMBL264,Histamine H3 receptor,CC(C)n1c(=O)c2ccccc2nc1c3ccc(cc3)OCCCN4CCCCC4,9211,9.55
1767,CHEMBL264,Histamine H3 receptor,CC(C)n1c(=O)c2ccsc2c(n1)c3ccc(cc3)OCCCN4CCCC4,5664,8.4
1768,CHEMBL264,Histamine H3 receptor,CC(C)n1c(=O)c2ccsc2c(n1)c3ccc(cc3)OCCCN4CCCCC4,5664,8.72
1769,CHEMBL264,Histamine H3 receptor,CC(C)n1c(=O)ccc(n1)c2ccc(nc2)OC3CCN(CC3)C4CCC4,3258,8.19
1770,CHEMBL264,Histamine H3 receptor,CC(C)n1c2ccc(cc2cc1C(=O)N3CCC(CC3)(F)F)OC4CCN(CC4)C(C)C,11450,8.43
1771,CHEMBL264,Histamine H3 receptor,CC(CN1CCCCC1)COc2ccc(cc2)c3cc(=O)[nH]nc3,20612,7.46
1772,CHEMBL264,Histamine H3 receptor,CC(CO)N1CCC(CC1)Oc2ccc(cc2)C#N,21968,6.12
1773,CHEMBL264,Histamine H3 receptor,CC(COc1ccc2c(c1)CCC3(O2)CCN(CC3)C4CCC4)O,19953,7.6
1774,CHEMBL264,Histamine H3 receptor,CC12CCC(CC1=CCC3C2CCC45C3CCC4C(=O)N(C5)C)N(C)C,3335,6.27
1775,CHEMBL264,Histamine H3 receptor,CC12CCC(CC1=CCC3C2CCC45C3CCC4C(=O)N(C5)C)NC,3335,7.42
1776,CHEMBL264,Histamine H3 receptor,CC1C(Oc2c(cccc2S1(=O)=O)OC)c3ccc(cc3)OC4CCN(CC4)C5CCC5,11675,9.79
1777,CHEMBL264,Histamine H3 receptor,CC1C(Oc2c(cccc2S1(=O)=O)OC)c3ccc(cc3)OCCCN4CCCC4,11675,9.21
1778,CHEMBL264,Histamine H3 receptor,CC1C(Oc2c(cccc2S1(=O)=O)OC)c3ccc(cc3)OCCCN4CCCCC4,11675,9.47
1779,CHEMBL264,Histamine H3 receptor,CC1C(Oc2cc(ccc2S1(=O)=O)OC)c3ccc(cc3)OCCCN4CCCC4,11675,9.52
1780,CHEMBL264,Histamine H3 receptor,CC1C(Oc2ccc(cc2S1(=O)=O)OC)c3ccc(cc3)OCCCN4CCCC4,11675,9.4
1781,CHEMBL264,Histamine H3 receptor,CC1C(Oc2cccc(c2S1(=O)=O)OC)c3ccc(cc3)OCCCN4CCCC4,11675,9.3
1782,CHEMBL264,Histamine H3 receptor,CC1C(Oc2ccccc2S1(=O)=O)c3ccc(cc3)OCCCN4CCCC4,11675,8.4
1783,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C(=O)C(C(C)C)NC)C)CN1C,5651,9.68
1784,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C(=O)C(CC(C)C)NC(=O)C)C)CN1C,5651,8.79
1785,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C(=O)C)C)CN1C,5651,6.96
1786,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C(=O)C6CC6)C)CN1C,5651,7.22
1787,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C(=O)Cc6cccs6)C)CN1C,5651,8.48
1788,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C(=O)N(C)C)C)CN1C,5651,7.3
1789,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C(=O)OC)C)CN1C,5651,7.22
1790,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C(=O)OCC(Cl)(Cl)Cl)C)CN1C,5651,7.71
1791,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C(=O)c6ccc(cc6)C#N)C)CN1C,5651,7.4
1792,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C(=O)c6ccccc6)C)CN1C,5651,7.91
1793,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C(=O)c6ccncc6)C)CN1C,5651,7.79
1794,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)C)C)CN1C,5651,8.34
1795,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)S(=O)(=O)N(C)C)C)CN1C,5651,7.51
1796,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)S(=O)(=O)c6ccc(cc6)C#N)C)CN1C,5651,7.72
1797,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)S(=O)(=O)c6ccccc6)C)CN1C,5651,8.11
1798,CHEMBL264,Histamine H3 receptor,CC1C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)N(C)c6ccc(cc6)C#N)C)CN1C,5651,8.78
1799,CHEMBL264,Histamine H3 receptor,CC1CC(=O)NN=C1c2ccc(cc2)OCCCN3CCCC3,3695,7.08
1800,CHEMBL264,Histamine H3 receptor,CC1CC(=O)NN=C1c2ccc(cc2)OCCCN3CCCCC3,3695,7.68
1801,CHEMBL264,Histamine H3 receptor,CC1CC(CN(C1)CCCOc2ccc(cc2)n3c4ccc(cc4nc3c5ccccn5)F)C,3097,7.96
1802,CHEMBL264,Histamine H3 receptor,CC1CC(CN(C1)Cc2ccc(cc2)c3ccc(cc3)CN4CC(CC(C4)C)C)C,4112,6.4
1803,CHEMBL264,Histamine H3 receptor,CC1CC(CN(C1)Cc2ccc(cc2)c3ccc(cc3)CN4CCCCC4)C,4112,9.06
1804,CHEMBL264,Histamine H3 receptor,CC1CCC(N1CCCOc2ccc(cc2)n3c4ccc(cc4nc3c5ccccn5)F)C,3097,8.29
1805,CHEMBL264,Histamine H3 receptor,CC1CCC(N1CCCOc2ccc3c(c2)cc4n3CCNC4=O)C,2286,7.96
1806,CHEMBL264,Histamine H3 receptor,CC1CCCCN1CCc2ccc3cc(ccc3c2)c4ccc(cc4)C#N,4442,8.06
1807,CHEMBL264,Histamine H3 receptor,CC1CCCN(C1)CCCCCCCOc2ccc(cc2)Cl,16925,6.74
1808,CHEMBL264,Histamine H3 receptor,CC1CCCN(C1)CCCCCCCOc2cccc(c2)Cl,16925,6.33
1809,CHEMBL264,Histamine H3 receptor,CC1CCCN(C1)CCCCCCOc2ccc(cc2)Cl,22123,6.69
1810,CHEMBL264,Histamine H3 receptor,CC1CCCN(C1)CCCCCCOc2cccc(c2)Cl,22123,6.76
1811,CHEMBL264,Histamine H3 receptor,CC1CCCN(C1)CCCOCCCOc2ccc(cc2)C(C)(C)C,1709,7.29
1812,CHEMBL264,Histamine H3 receptor,CC1CCCN(C1)CCCOCCCOc2ccc(cc2)Cl,5551,7.55
1813,CHEMBL264,Histamine H3 receptor,CC1CCCN(C1)CCCOCCCOc2cccc(c2)OC,630,7.31
1814,CHEMBL264,Histamine H3 receptor,CC1CCCN(C1)CCCOCCOc2cccc(c2)OC,642,7.9
1815,CHEMBL264,Histamine H3 receptor,CC1CCCN(C1)CCCOc2ccc(cc2)C3C(S(=O)(=O)c4cccc(c4O3)OC)C,11675,9.8
1816,CHEMBL264,Histamine H3 receptor,CC1CCCN1C(=O)c2ccc(cc2)c3ccc4c(c3)CCN(C4=O)CCN5CCCC5,1946,8.77
1817,CHEMBL264,Histamine H3 receptor,CC1CCCN1C(=O)c2ccc3cc(ccc3c2)OC4CCN(CC4)C(C)C,484,7.82
1818,CHEMBL264,Histamine H3 receptor,CC1CCCN1C(CCCOC)c2ccc(cc2)c3ccc(cc3)CN4CCCCC4,8600,8.88
1819,CHEMBL264,Histamine H3 receptor,CC1CCCN1C(CCCOc2ccc(cc2)OC)c3ccc(cc3)c4ccc(cc4)CN5CCCCC5,8600,8.79
1820,CHEMBL264,Histamine H3 receptor,CC1CCCN1C(CCCOc2ccccc2)c3ccc(cc3)c4ccc(cc4)CN5CCCCC5,8600,8.94
1821,CHEMBL264,Histamine H3 receptor,CC1CCCN1CC(C)COc2ccc(cc2)c3cc(=O)[nH]nc3,20612,8.05
1822,CHEMBL264,Histamine H3 receptor,CC1CCCN1CC(C)COc2ccc(cc2)c3ccc(=O)n(n3)C,20612,8.22
1823,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2c(cc(cc2F)c3ccc(=O)[nH]n3)F,22473,8.15
1824,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2c(cc(cc2F)c3ccc(=O)n(n3)C)F,22473,7.96
1825,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(c(c2)OC)c3ccc(=O)[nH]n3,2117,6.82
1826,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CC(OC(C3)C)C,17039,8.0
1827,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCC(C3)(F)F,17039,8.47
1828,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCC(CC3)(F)F,17039,7.96
1829,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCC(CC3)C#N,17039,8.2
1830,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCCC(C3)(F)F,17039,8.05
1831,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)C,17039,8.55
1832,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)C(F)(F)F,17039,8.68
1833,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)OC,17039,8.49
1834,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)OCC(C)C,17039,8.34
1835,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)Oc4ccc(cc4)F,17039,8.52
1836,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)Oc4ccccc4,17039,8.41
1837,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)c4cc5ccccc5s4,17039,8.92
1838,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)c4ccc(cc4)F,17039,9.22
1839,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)c4ccccc4,17039,8.72
1840,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)c4cccn4C,17039,9.05
1841,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)c4ccco4,17039,8.7
1842,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)c4cccs4,17039,8.38
1843,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)S(=O)(=O)C,17039,8.47
1844,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C3=NN(C(=O)C4C3CCC4)C,14615,8.8
1845,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C3=NN(C(=O)CC3)CC(F)(F)F,71,8.3
1846,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C3=NNC(=O)C4C3C4,675,8.29
1847,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C3=NNC(=O)CC3C,3695,8.25
1848,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)C3C(S(=O)(=O)c4cccc(c4O3)OC)C,11675,9.4
1849,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4cc(cc(c4)F)F,11561,8.75
1850,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4ccc(cc4)C#N,11561,9.05
1851,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4ccc(cc4)F,11561,8.85
1852,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4ccc(cc4F)F,11561,8.85
1853,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3c(cc(=O)[nH]n3)c4ccccn4,2117,7.92
1854,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3c(cn[nH]c3=O)OC,22184,7.7
1855,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3c(cnn(c3=O)COC)OC,22184,8.0
1856,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3c4c(c(=O)n(n3)C)CCC4,4664,9.4
1857,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3c4c(c(=O)n(n3)C)CCCC4,4667,9.1
1858,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3c4c(ccs4)c(=O)n(n3)C(C)C,5664,8.59
1859,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3c4c(ccs4)c(=O)n(n3)Cc5ccc(cc5)Cl,5664,8.62
1860,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3c4ccccc4c(=O)n(n3)C,8619,9.1
1861,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3c4ccccc4c(=O)n(n3)Cc5ccc(cc5)Cl,8619,8.34
1862,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3cc(=O)[nH]nc3,2117,8.3
1863,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3cc(=O)n(nc3)COC,2117,8.4
1864,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3cc(=O)n(nc3)c4ccccn4,12924,8.77
1865,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3cc(c(=O)[nH]n3)c4ccccn4,2117,8.51
1866,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3cc(c(=O)n(c3)C)c4ccccc4,2117,8.46
1867,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccc(=O)[nH]c3,2117,8.11
1868,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccc(=O)[nH]n3,2117,8.25
1869,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccc(=O)n(c3)C,2117,9.15
1870,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccc(=O)n(c3)Cc4ccccc4,2117,8.7
1871,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccc(=O)n(n3)C,2117,8.93
1872,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccc(=O)n(n3)C(C)C,2117,8.32
1873,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccc(=O)n(n3)CC(F)(F)F,2117,8.24
1874,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccc(=O)n(n3)CCF,2117,8.47
1875,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccc(=O)n(n3)CCO,2117,8.52
1876,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccc(=O)n(n3)Cc4ccccc4,2117,8.16
1877,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccc(=O)n(n3)c4ccccn4,13712,8.0
1878,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccc(cc3)C#N,2117,9.66
1879,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3cccc(=O)n3C,2117,8.31
1880,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3cccn(c3=O)C,2117,7.74
1881,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3ccn(c(=O)c3)C,2117,8.49
1882,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc(cc2)c3cnn(c(=O)c3OC)COC,2117,8.3
1883,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc-3c(c2)CCc4c3n[nH]c(=O)c4,8159,8.37
1884,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc-3c(c2)CCc4c3nn(c(=O)c4)C,8159,8.44
1885,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc-3c(c2)CCc4c3nn(c(=O)c4)C(C)C,8159,8.38
1886,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCCOc2ccc3c(c2)cc4n3CCNC4=O,2286,7.92
1887,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCN2CCN(C2=C(C#N)C#N)CCN3CCCC3C,8347,9.29
1888,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCN2CCN(C2=C(C#N)C#N)CCN3CCCCC3,8347,9.42
1889,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCN2CCc3cc(ccc3C2=O)c4ccc(cc4)C#N,1946,8.89
1890,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCN2CCc3cc(ccc3C2=O)c4ccc(cc4)C(=O)N5CCCC5,1946,9.7
1891,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCN2CCc3cc(ccc3C2=O)c4ccc(cc4)C(=O)NC,1946,9.0
1892,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCOc2ccc(cc2Br)CCNC(=O)c3cc(cs3)Br,18135,6.5
1893,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3[nH]2)OC,83,7.41
1894,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)C(=O)c4ccc(cc4)N(C)C,8498,9.28
1895,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)C(=O)c4ccc(cc4)OC,8498,9.28
1896,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)C(=O)c4ccccc4,8498,9.66
1897,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4c(cccn4)C#N,5748,9.13
1898,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4c(cccn4)[N+](=O)[O-],5748,9.37
1899,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4c(nccn4)C#N,5748,8.98
1900,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4ccc(cc4)[N+](=O)[O-],5748,9.13
1901,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4ccc(cn4)C#N,5748,9.47
1902,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4ccc(cn4)[N+](=O)[O-],5748,9.52
1903,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4ccc(nn4)Cl,5748,9.51
1904,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4cccc(c4)C#N,5748,9.4
1905,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4ccccc4[N+](=O)[O-],5748,9.51
1906,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4cnccn4,5748,9.54
1907,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4cncnc4,5748,9.16
1908,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4ncc(cn4)Br,5748,8.91
1909,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4ncc(s4)[N+](=O)[O-],5748,9.72
1910,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)CNc4ncccn4,5748,9.08
1911,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)c4c[nH]nc4,6733,9.3
1912,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)c4ccc(cc4)CO,6733,9.06
1913,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)c4cccc(c4)C#N,6733,9.57
1914,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3cc(ccc3o2)c4cccc(c4)CO,6733,9.31
1915,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2cc3ccccc3[nH]2,83,7.31
1916,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)N(C)C,9756,7.79
1917,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)OC,9756,8.34
1918,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)OCc3ccccc3,9756,9.1
1919,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(=O)[nH]n3,9756,7.51
1920,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(=O)n(n3)C,9756,8.15
1921,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(=O)n(n3)Cc4ccccc4,9756,8.3
1922,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N,7761,8.3
1923,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4C(COCC4C)C,7761,8.2
1924,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCC(C4)O,7761,8.6
1925,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCC(CC4)OC,7761,9.2
1926,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCCC4COC,7761,8.3
1927,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCCCC4,7761,8.8
1928,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCOCC4,7761,8.77
1929,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCS(=O)(=O)CC4,7761,9.0
1930,CHEMBL264,Histamine H3 receptor,CC1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NC4CCC4,7761,8.6
